sentence,labels
That can lead to significant consequences because “ a 10-percent decrease in the price of marijuana would increase the prevalence of cocaine use by 4.4 to 4.9 percent . ”,['GATEWAY_DRUG']
"In her testimony before the committee , Dr. Pacula stated that prohibition raises the cost of production by at least 400 percent and that legalizing marijuana would cause the price of marijuana to fall considerably — much more than the 50 percent price reduction incorporated into the state ’s revenue model .",['NATIONAL_BUDGET']
NARRATOR : Estimates are that marijuana will bring in many millions in revenue .,['NATIONAL_BUDGET']
Another 15 BILLION is wasted on the capture and persecution simple cannabis consumers .,['NATIONAL_BUDGET']
An estimated 150 BILLION dollars in illegal cannabis sales occur every year here in the United States .,['ILLEGAL_TRADE']
"Aside from recreational drug use , Cannabis has several industrial and commercial uses , as over 25,000 products can be made from the crop .",['OTHER']
"The plant used in making marijuana has a ton of alternative uses , including construction & thermal insulation materials , paper , geotextiles , dynamite , composites for autos , and insect repellent .",['OTHER']
Marijuana use may simply embolden them to experiment .,['GATEWAY_DRUG']
Using marijuana creates losers .,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"So , there ' s a good reason most habitual marijuana users come off as stupid .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
Kids who use that frequently are putting themselves at the highest risk of the adverse effects of marijuana use .,['CHILD_AND_TEEN_SAFETY']
Moderate use of marijuana does not appear to pose a risk for otherwise healthy adults .,['HEALTH/PSYCHOLOGICAL_EFFECTS']
Using and buying marijuana would still be illegal for anyone under 21 .,['CHILD_AND_TEEN_SAFETY']
"Under the measure , the age to legally consume marijuana in California would be 21 , but it would be naïve to assume that easier availability would not have a trickle-down impact and that the drug would find its way to those under legal age .",['CHILD_AND_TEEN_SAFETY']
"In California , 62 percent of all marijuana treatment cases are already individuals under 21 .",['CHILD_AND_TEEN_SAFETY']
"Millennials ( currently 18-34 ) have been in the forefront of this change : 68 % favor legalizing marijuana use , by far the highest percentage of any age cohort .",['OTHER']
"Nearly a quarter of Millennials ( 23 % ) say they have used the drug in the past year , the highest share of any age cohort .",['OTHER']
It was remarkably successful : Illegal drug use by young adults dropped more than 50 percent .,['CHILD_AND_TEEN_SAFETY']
“ The government ’s efforts to combat illegal drugs have been a total failure . ”,['DRUG_POLICY']
""" Marijuana prohibition has failed and it is time for a new approach to marijuana , "" they wrote .",['DRUG_POLICY']
The United States ’ experiment in marijuana prohibition has failed spectacularly .,['DRUG_POLICY']
“ Marijuana prohibition makes no more sense than alcohol prohibition did in the early 1900s . ”,['LEGAL_DRUGS']
Here are six powerful reasons from the New York Times ' recent editorials to end marijuana prohibition .,['OTHER']
"The more one examines the evidence , the less it seems there is any reason at all for cannabis prohibition to remain in place .",['OTHER']
"Second , cannabis ’s illegality means that the research on its long-term effects is hazy , so even the most informed decision is based on incomplete information .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
"There ' s a stronger case now for sending out a signal that cannabis is not only illegal , it ' s unacceptable .",['OTHER']
It ’s also clear that cannabis is much safer than booze .,"['HARM', 'LEGAL_DRUGS']"
Cannabis can be a safe and useful sleep aid .,['MEDICAL_MARIJUANA']
"Also , the National Cancer Institute announced in a study that patients who ingested a cannabis plant extract spray reported more restful sleep .",['MEDICAL_MARIJUANA']
"In a blog entry on SFGate , writer David Downs explores the best strains of marijuana to help with insomnia .",['MEDICAL_MARIJUANA']
"However , this is n’t true because marijuana worsens depression .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
A big part of it may have to do with the fact that marijuana today is much stronger than it was in previous generations .,['HARM']
Marijuana use basically got smaller after it was legalized .,['COMMUNITY/SOCIATAL_EFFECTS']
"It does n't take a rocket scientist to figure out that the more legal and available marijuana becomes , the higher those numbers are going to go .",['OTHER']
"Researchers at the University of Mississippi ’s Natural Center for Natural Products Research have found that marijuana available today may be up to five times stronger than the stuff available back in the 1970s , ’80s , and ’90s .",['HARM']
"Before the 20th century , cannabis plants in the U.S. were relatively unregulated , and marijuana was a common ingredient in medicines .",['MEDICAL_MARIJUANA']
"They cite dozens of peer-reviewed studies , prominent medical organizations , major government reports , and the use of marijuana as medicine throughout world history .",['MEDICAL_MARIJUANA']
"No matter what your interest , or profession is , smoking marijuana has nationally connected many people .",['OTHER']
MASON TVERT : There ' s also been research done on secondhand smoke that shows that marijuana smoke does not get other people high .,['PERSONAL_FREEDOM']
"The high itself does n’t inspire violence , and there is no real case to be made that smoking pot causes one to go on to worse crimes .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
"The legal market has already created pot ’s answer to the e-cigarette , which reduces the damage done by smoke to lungs .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
The dangers of secondhand cigarette smoke are well-publicized .,['LEGAL_DRUGS']
More widespread use would increase the dangers of secondhand smoke-damage to bystanders .,['PERSONAL_FREEDOM']
It ' s even more toxic than cigarette smoke .,['LEGAL_DRUGS']
"It ' s certainly less harmful than alcohol and tobacco , which are perfectly legal .","['HARM', 'LEGAL_DRUGS']"
They also say that it is n’t as dangerous or harmful as alcohol and other drugs .,"['HARM', 'LEGAL_DRUGS']"
"To opponents , it is a dangerous drug , one that inflicts damage on people and society more generally .","['COMMUNITY/SOCIATAL_EFFECTS', 'HARM']"
"It tends to be a starter drug for people who move on to heavier duty drugs — sometimes legal , sometimes illegal — and I do n't think this is something that we really want for our society to heathenistic [ sic ] activity and you know , it ' s just , we ' re changing so rapidly to a different type of society and nobody is getting a chance to discuss it .",['GATEWAY_DRUG']
"“ It ’s frightening really to think that they are trying to legalize this under the guise of medicine , which it is not , and putting our children and our communities at risk , ” said Spencer .","['COMMUNITY/SOCIATAL_EFFECTS', 'CHILD_AND_TEEN_SAFETY', 'MEDICAL_MARIJUANA']"
"I think Gov Should re-concern to legalize , Get some more news through : http :// sensiseeds.Com / en / blog / GOOns says2014-03-09T10 : 18:17.287 Report Post No proof of it causing cancer , brain damage .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
"Of course , opponents of drug legalization argue that passage of the ballot would increase crime and ultimately worsen peoples ' health , rendering legalization a danger to public safety , offsetting the potential economic gains .","['COMMUNITY/SOCIATAL_EFFECTS', 'HEALTH/PSYCHOLOGICAL_EFFECTS', 'NATIONAL_BUDGET']"
"If drug use increases with legalization , so will such forms of related violent crime as assaults , drugged driving , child abuse , and domestic violence .","['COMMUNITY/SOCIATAL_EFFECTS', 'DRUG_ABUSE', 'CHILD_AND_TEEN_SAFETY']"
War on drugs and imprisonment of people for non violent offences would be significantly reduced .,['DRUG_POLICY']
Police and court resources would be freed up for more serious crimes .,['NATIONAL_BUDGET']
Street justice related to drug disputes would be reduced .,['ILLEGAL_TRADE']
"Currently , if someone in the drug trade screws you over , there ' s no police to call or lawyers to litigate .",['ILLEGAL_TRADE']
"Currently , you can not call the police or any lawyer to litigate if someone in the drug trade screws you over .",['ILLEGAL_TRADE']
Also it is very dangerous while dealing with a drug dealer because they are a wild card .,['ILLEGAL_TRADE']
This damage affects drug users ’ ability to work and can put others at risk .,['HEALTH/PSYCHOLOGICAL_EFFECTS']
