sentence,labels
"One complicating factor is possible monopsony in the labor market , whereby the individual employer has some market power in determining wages paid .",['CAPITAL_VS_LABOR']
"Restaurants ( and in particular fast food eateries ) raise their prices incrementally all the time , and the vast majority of them still have extremely healthy profit margins .","['COMPETITION/BUSINESS_CHALLENGES', 'PRICES']"
"Step increases tend to be larger when adopted , sometimes up to $ 1 an hour , but when averaged over the affected years , the increases are actually slightly smaller at an average of 16 cents an hour annually .",['OTHER']
"These are extra costs most people fail to account for , and businesses could choose to deal with it in one simple way : by boosting prices .",['PRICES']
The Chamber of Commerce warned on no less than four separate occasions from 1975 to 1989 that minimum wage rises would cost millions of jobs .,['UN/EMPLOYMENT_RATE']
"• An increase in consumer prices , driven by companies offsetting increased labor costs .",['PRICES']
"She added that the costs of goods and services that lower-income people may rely on , such as fast food , would become more expensive .",['PRICES']
Small businesses in particular are given more leeway and longer deadlines in order to get up to wage snuff — a caveat that resulted in McDonald ’s filing a laughable lawsuit based on the “ discrimination ” they were facing .,['COMPETITION/BUSINESS_CHALLENGES']
One study showed that fifty-two per cent of fast-food workers are on some form of public assistance .,['WELFARE']
Why not let the market place arrive at that ?,['GOVERNMENT']
Businesses that outsource certain processes to developing nations are generally opposed to minimum wages as a matter of cost efficiency .,['UN/EMPLOYMENT_RATE']
There ’s also the fact that fast food restaurants are still plenty profitable there ( and everywhere else ) .,['COMPETITION/BUSINESS_CHALLENGES']
The company continued to operate for another 41 years .,['OTHER']
Myth : Raising the federal tipped minimum wage ( $ 2.13 per hour since 1991 ) would lead to restaurant job losses .,['UN/EMPLOYMENT_RATE']
Increased labor costs will be passed on to consumers through increased prices .,['PRICES']
"Many companies may start looking to outsource , which means hiring people from other countries to do the same work for a different cost that is customary in their country .",['UN/EMPLOYMENT_RATE']
"Sure , maybe automated ordering interfaces can handle limited queues in ideal conditions , but dealing with a busy restaurant at rush time is still far beyond their capabilities .",['OTHER']
"When economies are plagued by weak demand , as much of the rich world has been since the crisis of 2008 , firms may be more sensitive to wage floors .","['ECONOMIC_IMPACT', 'COMPETITION/BUSINESS_CHALLENGES']"
"“ Rome , two thousand years ago , fell because the government began fixing the prices of services and commodities , ” Guy Harrington , of the National Publishers Association , told Congress in 1937 .",['GOVERNMENT']
Increasing the cost of labor only further incentivizes businesses to invest in technology instead of people .,['UN/EMPLOYMENT_RATE']
"Yeah , those were bullshit — no more restaurants were closing than normal , and the ones that did had nothing to do with the wage hike .",['COMPETITION/BUSINESS_CHALLENGES']
"If companies can not afford to pay a higher minimum wage for low-skilled service employees , they will use automation to avoid hiring people in those positions altogether .",['UN/EMPLOYMENT_RATE']
"The higher costs of production are , the higher prices are .",['PRICES']
"If we raise the minimum wage to $ 9 , is it going to make McDonald ' s cashiers super rich ?",['SOCIAL_JUSTICE/INJUSTICE']
Labor costs are the largest share of the budget for many businesses .,['OTHER']
"That may seem like a negligible amount , but over the long run it can add up fast .",['OTHER']
Businesses in the retail and hospitality industries may suddenly have to hike their prices to be able to afford their workers .,['PRICES']
"Then , of course , there is the possibility that employers will hire fewer , better-skilled employees and augment their pricier labor with machines .",['UN/EMPLOYMENT_RATE']
They might invest in new technology instead of people ( think of the self-checkout kiosks at your local CVS ) .,['UN/EMPLOYMENT_RATE']
Raising the minimum wage would increase the price of consumer goods .,['PRICES']
"And if consumers are at all sensitive to prices , at least some of them will choose to spend less on labor-intensive goods and services now that they are more expensive .",['PRICES']
"As a result , we end up subsidizing companies like McDonald ’s or Walmart that have a large , poorly paid work force .",['WELFARE']
Retailers may find that they will raise prices on their services and products with a wage increase .,['PRICES']
"Since demand for the product is highly inelastic , consumers continue to buy the product at the higher price and so the manager is not forced to lay off workers .","['UN/EMPLOYMENT_RATE', 'PRICES']"
"Either way , they say , the positive impact of the increased wages will be either muted or negated .",['OTHER']
"This is n't to say low-wage workers would n't save some of their extra pay , but given the poor savings rate of workers in the U.S. , let ' s just say I would n't be surprised to see consumption rise , with large warehouse retailers like Wal-Mart benefiting in a big way .","['ECONOMIC_IMPACT', 'COMPETITION/BUSINESS_CHALLENGES']"
Restaurants especially have passed the cost of minimum wage onto consumers by increasing menu prices .,['PRICES']
"Meanwhile , the Underwear Institute warned that this and other laws were pushing up the cost of labor which would lead to "" increased use of machinery with the effect of displacing manpower . """,['UN/EMPLOYMENT_RATE']
"Since labor makes up a third of the companies ' costs , the overall cost increase would be only about 1 percent .",['COMPETITION/BUSINESS_CHALLENGES']
"Discussing the fact that higher labor costs often cause higher prices , Christina writes “ Often , the customers paying those prices — including some of the diners at McDonald ’s and the shoppers at Walmart — have very low family incomes .",['PRICES']
"If employers have monopsony power as buyers of labour and are able to set wages , for instance , they can keep pay below its competitive rate .",['CAPITAL_VS_LABOR']
The fact that that consumers would n’t face a significant financial burden as a result of increased wages has been repeatedly borne out in studies like one from Purdue University that showed that the average cost of a Big Mac would rise by all of 22 cents .,['PRICES']
Bastian believes businesses are going to look to outsource to foreign countries with competitive wages or replace employees with technology .,['UN/EMPLOYMENT_RATE']
One potential effect could be higher prices at those businesses that now must pay their workers twice as much as before .,['PRICES']
"Or instead of hiring fewer employees , the company may start outsourcing jobs to employees in countries that are willing to work for much less than $ 10.10 per hour , resulting in fewer jobs for Americans .",['UN/EMPLOYMENT_RATE']
"It could take time for low-wage employers to develop business models that allow them to get away with fewer less-skilled employees , meaning that we do n’t see the full effect of a hike right away .",['LOW-SKILLED']
"Given the weakness of our present economy and the long-term erosion of middle-class jobs in this country , it might be even harder to move up today .",['OTHER']
"Though single employer market power is unlikely to exist in most labor markets in the sense of the traditional ' company town , ' asymmetric information , imperfect mobility , and the personal element of the labor transaction give some degree of wage-setting power to most firms .",['CAPITAL_VS_LABOR']
It may lead to inflation or an increase in cost of living that cancels out its positive effects .,['PRICES']
